subgraph_id,seed_account,contains_laundering,num_nodes,num_edges,in_degree_seed,out_degree_seed,fan_out_ratio,density,average_degree,num_terminal_sinks,total_transaction_value,max_transaction_value,velocity_tph,velocity_vph,graphml_path
IBM_NEG_0703,B217824_806B39200,0,6,25,6,2,0.3333,0.8333,8.3333,0,48886171.23,16211133.16,0.3472,678974.6,data\ibm_graphs\IBM_NEG_0703.graphml
IBM_NEG_0704,B19353_8074FF840,0,1,4,4,4,1.0,0.0,8.0,0,293516.54,145296.78,0.0556,4076.62,data\ibm_graphs\IBM_NEG_0704.graphml
IBM_NEG_0705,B338629_80E578A70,0,1,2,2,2,1.0,0.0,4.0,0,7537.02,3768.51,0.0278,104.68,data\ibm_graphs\IBM_NEG_0705.graphml
IBM_NEG_0706,B5_8076C84B0,0,19,59,0,2,2.0,0.1725,6.2105,4,671382.57,253450.59,0.8194,9324.76,data\ibm_graphs\IBM_NEG_0706.graphml
IBM_NEG_0707,B318574_806C574D0,0,1,2,2,2,1.0,0.0,4.0,0,178360.46,89180.23,0.0278,2477.23,data\ibm_graphs\IBM_NEG_0707.graphml
IBM_NEG_0708,B111491_8053DC260,0,26,99,12,8,0.6667,0.1523,7.6154,8,9558825.27,1367757.29,1.375,132761.46,data\ibm_graphs\IBM_NEG_0708.graphml
IBM_NEG_0709,B37510_802CE9D10,0,15,29,0,2,2.0,0.1381,3.8667,2,158277.33,36921.5,0.4028,2198.3,data\ibm_graphs\IBM_NEG_0709.graphml
IBM_NEG_0710,B15723_803E2EA80,1,9614,20044,4,14,3.5,0.0002,4.1698,9596,12655704496.81,1615849280.83,278.3889,175773673.57,data\ibm_graphs\IBM_NEG_0710.graphml
IBM_NEG_0711,B10_800C21ED0,0,1,4,4,4,1.0,0.0,8.0,0,779.2,366.63,0.0556,10.82,data\ibm_graphs\IBM_NEG_0711.graphml
IBM_NEG_0712,B121358_80F965190,0,1,4,4,4,1.0,0.0,8.0,0,2488.76,1226.67,0.0556,34.57,data\ibm_graphs\IBM_NEG_0712.graphml
IBM_NEG_0713,B316619_806177530,0,2,4,0,2,2.0,2.0,4.0,0,217234.42,107084.54,0.0556,3017.14,data\ibm_graphs\IBM_NEG_0713.graphml
IBM_NEG_0714,B143493_811534940,0,3,14,8,4,0.5,2.3333,9.3333,0,399347.74,196035.29,0.1944,5546.5,data\ibm_graphs\IBM_NEG_0714.graphml
IBM_NEG_0715,B1412_8047E8DB0,0,1,2,2,2,1.0,0.0,4.0,0,383.12,191.56,0.0278,5.32,data\ibm_graphs\IBM_NEG_0715.graphml
IBM_NEG_0716,B129076_80B65BD80,1,5850,12044,8,10,1.25,0.0004,4.1176,5839,7277739523.78,825807854.75,167.2778,101079715.61,data\ibm_graphs\IBM_NEG_0716.graphml
IBM_NEG_0717,B211075_8118C2650,0,11,37,2,4,2.0,0.3364,6.7273,4,3138009.27,647293.47,0.5139,43583.46,data\ibm_graphs\IBM_NEG_0717.graphml
IBM_NEG_0718,B24_80B1A3B80,0,17,55,8,4,0.5,0.2022,6.4706,8,72365944.22,20631572.31,0.7639,1005082.56,data\ibm_graphs\IBM_NEG_0718.graphml
IBM_NEG_0719,B8823_803759CA0,0,1,4,4,4,1.0,0.0,8.0,0,30345.66,15163.46,0.0556,421.47,data\ibm_graphs\IBM_NEG_0719.graphml
IBM_NEG_0720,B23501_81206C790,0,5,12,2,4,2.0,0.6,4.8,1,257392.88,125250.0,0.1667,3574.9,data\ibm_graphs\IBM_NEG_0720.graphml
IBM_NEG_0721,B26_80836B0A0,0,16,65,4,10,2.5,0.2708,8.125,4,4169459.73,1370253.23,0.9028,57909.16,data\ibm_graphs\IBM_NEG_0721.graphml
IBM_NEG_0722,B19535_805167930,0,1,4,4,4,1.0,0.0,8.0,0,12501.9,6239.85,0.0556,173.64,data\ibm_graphs\IBM_NEG_0722.graphml
IBM_NEG_0723,B13858_8134E2A50,0,1,2,2,2,1.0,0.0,4.0,0,20360.4,10180.2,0.0278,282.78,data\ibm_graphs\IBM_NEG_0723.graphml
IBM_NEG_0724,B19593_80399CBB0,0,1,2,2,2,1.0,0.0,4.0,0,34126354.5,17063177.25,0.0278,473977.15,data\ibm_graphs\IBM_NEG_0724.graphml
IBM_NEG_0725,B218989_807E3D1D0,0,81,278,4,4,1.0,0.0429,6.8642,4,2384649089.6,1115771322.78,3.8611,33120126.24,data\ibm_graphs\IBM_NEG_0725.graphml
IBM_NEG_0726,B310601_803EC85E0,0,10,42,0,2,2.0,0.4667,8.4,3,716126064.48,108527884.58,0.5833,9946195.34,data\ibm_graphs\IBM_NEG_0726.graphml
IBM_NEG_0727,B26463_80BC910C0,1,12800,54226,4,10,2.5,0.0003,8.4728,4999,29717398295.77,825807854.75,753.1389,412741643.0,data\ibm_graphs\IBM_NEG_0727.graphml
IBM_NEG_0728,B14433_8034EA260,1,9618,20022,2,4,2.0,0.0002,4.1634,9605,12662103076.09,1615849280.83,278.0833,175862542.72,data\ibm_graphs\IBM_NEG_0728.graphml
IBM_NEG_0729,B228540_80D3A33D0,0,1,4,4,4,1.0,0.0,8.0,0,617.34,299.27,0.0556,8.57,data\ibm_graphs\IBM_NEG_0729.graphml
IBM_NEG_0730,B18902_808E9C410,0,1,4,4,4,1.0,0.0,8.0,0,189.44,85.62,0.0556,2.63,data\ibm_graphs\IBM_NEG_0730.graphml
IBM_NEG_0731,B24132_801859C00,0,22,66,8,8,1.0,0.1429,6.0,11,18886309.41,14277521.51,0.9167,262309.85,data\ibm_graphs\IBM_NEG_0731.graphml
IBM_NEG_0732,B316614_806111E60,0,16,43,0,2,2.0,0.1792,5.375,8,2856022315.25,1137079106.94,0.5972,39666976.6,data\ibm_graphs\IBM_NEG_0732.graphml
IBM_NEG_0733,B27755_80A23B730,0,8,24,2,10,5.0,0.4286,6.0,1,4331170.36,1998920.36,0.3333,60155.14,data\ibm_graphs\IBM_NEG_0733.graphml
IBM_NEG_0734,B29435_80D3F98A0,0,13,46,6,2,0.3333,0.2949,7.0769,7,423810.69,246888.84,0.6389,5886.26,data\ibm_graphs\IBM_NEG_0734.graphml
IBM_NEG_0735,B22345_8105804C0,0,1,4,4,4,1.0,0.0,8.0,0,19626.7,9798.83,0.0556,272.59,data\ibm_graphs\IBM_NEG_0735.graphml
IBM_NEG_0736,B20_800D59B20,0,27,81,2,4,2.0,0.1154,6.0,14,3998440.78,585069.95,1.125,55533.9,data\ibm_graphs\IBM_NEG_0736.graphml
IBM_NEG_0737,B118_80DC11970,0,1,2,2,2,1.0,0.0,4.0,0,39.22,19.61,0.0278,0.54,data\ibm_graphs\IBM_NEG_0737.graphml
IBM_NEG_0738,B225454_8095EE650,0,1,2,2,2,1.0,0.0,4.0,0,48347.72,24173.86,0.0278,671.5,data\ibm_graphs\IBM_NEG_0738.graphml
IBM_NEG_0739,B125633_8096EF880,0,1,2,2,2,1.0,0.0,4.0,0,5392.42,2696.21,0.0278,74.89,data\ibm_graphs\IBM_NEG_0739.graphml
IBM_NEG_0740,B116715_80B461450,0,16,51,10,2,0.2,0.2125,6.375,7,130570935.0,38416721.99,0.7083,1813485.21,data\ibm_graphs\IBM_NEG_0740.graphml
IBM_NEG_0741,B39775_80F53DFC0,0,1,2,2,2,1.0,0.0,4.0,0,11840.84,5920.42,0.0278,164.46,data\ibm_graphs\IBM_NEG_0741.graphml
IBM_NEG_0742,B329099_80DDCA460,0,1,2,2,2,1.0,0.0,4.0,0,6022.68,3011.34,0.0278,83.65,data\ibm_graphs\IBM_NEG_0742.graphml
IBM_NEG_0743,B29251_806F20770,0,1,4,4,4,1.0,0.0,8.0,0,15563.82,7769.84,0.0556,216.16,data\ibm_graphs\IBM_NEG_0743.graphml
IBM_NEG_0744,B21387_80131B9A0,0,31,121,14,6,0.4286,0.1301,7.8065,16,107632162.54,28235406.34,1.6806,1494891.15,data\ibm_graphs\IBM_NEG_0744.graphml
IBM_NEG_0745,B28_80A0E8850,0,706,1434,2,4,2.0,0.0029,4.0623,701,513154092.63,95121736.49,19.9167,7127140.18,data\ibm_graphs\IBM_NEG_0745.graphml
IBM_NEG_0746,B22091_8089E2970,0,1,4,4,4,1.0,0.0,8.0,0,1746.22,856.75,0.0556,24.25,data\ibm_graphs\IBM_NEG_0746.graphml
IBM_NEG_0747,B213005_804B8BD10,1,985,2141,14,10,0.7143,0.0022,4.3472,954,125504366805.71,27164201782.49,29.7361,1743116205.63,data\ibm_graphs\IBM_NEG_0747.graphml
IBM_NEG_0748,B1588_803587380,0,1,4,4,4,1.0,0.0,8.0,0,14917.48,7436.48,0.0556,207.19,data\ibm_graphs\IBM_NEG_0748.graphml
IBM_NEG_0749,B16991_804F5EA20,0,14,47,8,4,0.5,0.2582,6.7143,6,3600512.92,1287304.53,0.6528,50007.12,data\ibm_graphs\IBM_NEG_0749.graphml
IBM_NEG_0750,B28733_80C9C0980,0,6,20,2,4,2.0,0.6667,6.6667,2,15501816.1,7144253.58,0.2778,215303.0,data\ibm_graphs\IBM_NEG_0750.graphml
IBM_NEG_0751,B310384_805B2F120,0,2,4,0,2,2.0,2.0,4.0,0,82463.42,33789.72,0.0556,1145.33,data\ibm_graphs\IBM_NEG_0751.graphml
IBM_NEG_0752,B3_80DB39D00,0,1,2,2,2,1.0,0.0,4.0,0,262.18,131.09,0.0278,3.64,data\ibm_graphs\IBM_NEG_0752.graphml
IBM_NEG_0753,B116781_80648EE00,0,2,4,4,2,0.5,2.0,4.0,0,1910.88,955.43,0.0556,26.54,data\ibm_graphs\IBM_NEG_0753.graphml
IBM_NEG_0754,B123997_809B0EE40,0,1,4,4,4,1.0,0.0,8.0,0,190.74,87.79,0.0556,2.65,data\ibm_graphs\IBM_NEG_0754.graphml
IBM_NEG_0755,B24840_8023BDDA0,0,1,2,2,2,1.0,0.0,4.0,0,35665.24,17832.62,0.0278,495.35,data\ibm_graphs\IBM_NEG_0755.graphml
IBM_NEG_0756,B228921_813503230,0,1,2,2,2,1.0,0.0,4.0,0,2176.54,1088.27,0.0278,30.23,data\ibm_graphs\IBM_NEG_0756.graphml
IBM_NEG_0757,B25637_80461D450,1,21537,91235,4,4,1.0,0.0002,8.4724,8509,85618819352.83,6864834129.45,1267.1528,1189150268.79,data\ibm_graphs\IBM_NEG_0757.graphml
IBM_NEG_0758,B211_80A1D86D0,0,1,4,4,4,1.0,0.0,8.0,0,15738.9,7855.03,0.0556,218.6,data\ibm_graphs\IBM_NEG_0758.graphml
IBM_NEG_0759,B14_80FECC540,0,7,24,8,2,0.25,0.5714,6.8571,2,839136.36,188025.17,0.3333,11654.67,data\ibm_graphs\IBM_NEG_0759.graphml
IBM_NEG_0760,B125164_80DE134F0,0,8,44,8,4,0.5,0.7857,11.0,2,4721402.68,1004310.41,0.6111,65575.04,data\ibm_graphs\IBM_NEG_0760.graphml
IBM_NEG_0761,B15385_805FC2DC0,0,2,6,6,4,0.6667,3.0,6.0,0,13334925.24,5261514.51,0.0833,185207.3,data\ibm_graphs\IBM_NEG_0761.graphml
IBM_NEG_0762,B12_804C6EED0,0,1,4,4,4,1.0,0.0,8.0,0,2644599.78,1321829.76,0.0556,36730.55,data\ibm_graphs\IBM_NEG_0762.graphml
IBM_NEG_0763,B16927_8065E13A0,0,14,46,8,8,1.0,0.2527,6.5714,2,1532344337.7,1158636460.57,0.6389,21282560.25,data\ibm_graphs\IBM_NEG_0763.graphml
IBM_NEG_0764,B12513_802F48AD0,0,17,72,4,10,2.5,0.2647,8.4706,4,3743980.63,1544079.18,1.0,51999.73,data\ibm_graphs\IBM_NEG_0764.graphml
IBM_NEG_0765,B33757_803C1D7D0,0,1,2,2,2,1.0,0.0,4.0,0,61284.58,30642.29,0.0278,851.17,data\ibm_graphs\IBM_NEG_0765.graphml
IBM_NEG_0766,B349604_812259030,0,2,2,0,2,2.0,1.0,2.0,1,0.14,0.07,0.0278,0.0,data\ibm_graphs\IBM_NEG_0766.graphml
IBM_NEG_0767,B220541_807DE03D0,0,34,134,8,16,2.0,0.1194,7.8824,13,31092498.31,5452783.14,1.8611,431840.25,data\ibm_graphs\IBM_NEG_0767.graphml
IBM_NEG_0768,B148350_8123A4F60,0,2,4,4,2,0.5,2.0,4.0,0,7691.82,3518.21,0.0556,106.83,data\ibm_graphs\IBM_NEG_0768.graphml
IBM_NEG_0769,B2915_802BC4980,1,5841,11999,10,2,0.2,0.0004,4.1085,5833,7517025381.39,825807854.75,166.6528,104403130.3,data\ibm_graphs\IBM_NEG_0769.graphml
IBM_NEG_0770,B122463_808614B80,0,6,13,2,2,1.0,0.4333,4.3333,1,15649170.48,7816874.8,0.1806,217349.59,data\ibm_graphs\IBM_NEG_0770.graphml
IBM_NEG_0771,B130425_813123610,0,1,2,2,2,1.0,0.0,4.0,0,20.08,10.04,0.0278,0.28,data\ibm_graphs\IBM_NEG_0771.graphml
IBM_NEG_0772,B339714_80E8A0490,0,1,2,2,2,1.0,0.0,4.0,0,18197.34,9098.67,0.0278,252.74,data\ibm_graphs\IBM_NEG_0772.graphml
IBM_NEG_0773,B143496_81066A010,1,2127,9021,12,8,0.6667,0.002,8.4824,775,14586080059.35,2799575044.34,125.2917,202584445.27,data\ibm_graphs\IBM_NEG_0773.graphml
IBM_NEG_0774,B339277_80F837480,0,2,2,0,2,2.0,1.0,2.0,1,5563.2,2781.6,0.0278,77.27,data\ibm_graphs\IBM_NEG_0774.graphml
IBM_NEG_0775,B13516_8131811D0,0,1,4,4,4,1.0,0.0,8.0,0,750709.86,375339.72,0.0556,10426.53,data\ibm_graphs\IBM_NEG_0775.graphml
IBM_NEG_0776,B40312_80F59BEE0,0,1,2,2,2,1.0,0.0,4.0,0,43.12,21.56,0.0278,0.6,data\ibm_graphs\IBM_NEG_0776.graphml
IBM_NEG_0777,B134920_80CFAFF40,0,1,4,4,4,1.0,0.0,8.0,0,4914.84,2412.55,0.0556,68.26,data\ibm_graphs\IBM_NEG_0777.graphml
IBM_NEG_0778,B139342_80E871430,0,1,4,4,4,1.0,0.0,8.0,0,5195.66,2589.88,0.0556,72.16,data\ibm_graphs\IBM_NEG_0778.graphml
IBM_NEG_0779,B14433_802E02F70,0,1,2,2,2,1.0,0.0,4.0,0,47.9,23.95,0.0278,0.67,data\ibm_graphs\IBM_NEG_0779.graphml
IBM_NEG_0780,B239453_80E7CFD10,0,1,2,2,2,1.0,0.0,4.0,0,41.18,20.59,0.0278,0.57,data\ibm_graphs\IBM_NEG_0780.graphml
IBM_NEG_0781,B13862_802214FA0,0,22,63,2,12,6.0,0.1364,5.7273,7,32135801.21,11319951.5,0.875,446330.57,data\ibm_graphs\IBM_NEG_0781.graphml
IBM_NEG_0782,B220_80059A280,0,5,17,2,4,2.0,0.85,6.8,0,219558.43,34034.68,0.2361,3049.42,data\ibm_graphs\IBM_NEG_0782.graphml
IBM_NEG_0783,B113_8100DBFA0,0,11,30,6,4,0.6667,0.2727,5.4545,6,19427149.33,9583031.59,0.4167,269821.52,data\ibm_graphs\IBM_NEG_0783.graphml
IBM_NEG_0784,B115159_80E1A4240,1,21530,91223,14,4,0.2857,0.0002,8.474,8509,85618910295.18,6864834129.45,1266.9861,1189151531.88,data\ibm_graphs\IBM_NEG_0784.graphml
IBM_NEG_0785,B244818_811206E60,0,1,2,2,2,1.0,0.0,4.0,0,12527.9,6263.95,0.0278,174.0,data\ibm_graphs\IBM_NEG_0785.graphml
IBM_NEG_0786,B1_800109820,1,21581,91470,4,22,5.5,0.0002,8.4769,8534,85671610919.08,6864834129.45,1270.4167,1189883484.99,data\ibm_graphs\IBM_NEG_0786.graphml
IBM_NEG_0787,B19925_803B1F670,0,2,4,4,2,0.5,2.0,4.0,0,2361.32,1180.55,0.0556,32.8,data\ibm_graphs\IBM_NEG_0787.graphml
IBM_NEG_0788,B1412_808589080,0,9,40,2,12,6.0,0.5556,8.8889,1,90862656.18,30855964.26,0.5556,1261981.34,data\ibm_graphs\IBM_NEG_0788.graphml
IBM_NEG_0789,B143598_810D682B0,0,2,10,4,8,2.0,5.0,10.0,0,5872285.78,2927350.83,0.1389,81559.52,data\ibm_graphs\IBM_NEG_0789.graphml
IBM_NEG_0790,B21550_8022A2B30,0,19,78,8,20,2.5,0.2281,8.2105,2,14493077.43,12196624.0,1.0833,201292.74,data\ibm_graphs\IBM_NEG_0790.graphml
IBM_NEG_0791,B25170_8095AF7C0,0,9,23,4,6,1.5,0.3194,5.1111,3,843793.52,584160.22,0.3194,11719.35,data\ibm_graphs\IBM_NEG_0791.graphml
IBM_NEG_0792,B6030_80853BEF0,0,1,2,2,2,1.0,0.0,4.0,0,88839.66,44419.83,0.0278,1233.88,data\ibm_graphs\IBM_NEG_0792.graphml
IBM_NEG_0793,B20_80006F9C0,0,56,226,2,36,18.0,0.0734,8.0714,27,1277198833.72,226824709.55,3.1389,17738872.69,data\ibm_graphs\IBM_NEG_0793.graphml
IBM_NEG_0794,B130435_80C394760,0,2,8,6,2,0.3333,4.0,8.0,0,852.4,221.8,0.1111,11.84,data\ibm_graphs\IBM_NEG_0794.graphml
IBM_NEG_0795,B335355_80D8C99D0,0,1,2,2,2,1.0,0.0,4.0,0,11130.84,5565.42,0.0278,154.59,data\ibm_graphs\IBM_NEG_0795.graphml
IBM_NEG_0796,B22806_813674920,0,5,20,8,2,0.25,1.0,8.0,1,1649917.9,1191188.75,0.2778,22915.53,data\ibm_graphs\IBM_NEG_0796.graphml
IBM_NEG_0797,B250209_81379A5C0,0,1,4,4,4,1.0,0.0,8.0,0,48.7,20.18,0.0556,0.68,data\ibm_graphs\IBM_NEG_0797.graphml
IBM_NEG_0798,B27_80BE85D30,0,1,4,4,4,1.0,0.0,8.0,0,48655.8,24214.31,0.0556,675.78,data\ibm_graphs\IBM_NEG_0798.graphml
IBM_NEG_0799,B10057_80409EEA0,0,5,17,4,10,2.5,0.85,6.8,1,2631805267.04,2596008004.34,0.2361,36552850.93,data\ibm_graphs\IBM_NEG_0799.graphml
IBM_NEG_0800,B320454_808381910,0,1,2,2,2,1.0,0.0,4.0,0,14531.6,7265.8,0.0278,201.83,data\ibm_graphs\IBM_NEG_0800.graphml
